date,total_for_foreign,total_cash,grand_total,exchange_rate,url
تـاريخ البيع - ,139774550.0,27250000.0,167024550.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/273
تـاريخ البيع - ,131978864.0,22920000.0,154898864.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/274
تـاريخ البيع - ,138056056.0,42950000.0,181006056.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/275
تـاريخ البيع - ,151348257.0,44450000.0,195798257.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/276
تـاريخ البيع - ,143395899.0,53430000.0,196825899.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/277
تـاريخ البيع - ,145822900.0,21220000.0,167042900.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/278
تـاريخ البيع - ,134063992.0,9670000.0,143733992.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/279
تـاريخ البيع - ,139346400.0,46550000.0,185896400.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/280
تـاريخ البيع - ,115279313.0,71260000.0,186539313.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/281
تـاريخ البيع - ,118565000.0,29810000.0,148375000.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/282
تـاريخ البيع - ,121045000.0,15920000.0,136965000.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/283
تـاريخ البيع - ,115677000.0,6110000.0,121787000.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/284
تـاريخ البيع -  ,144620055.0,40780000.0,185400055.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/285
تـاريخ البيع -  ,147631150.0,38880000.0,186511150.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/286
تـاريخ البيع -  ,141088345.0,48390000.0,189478345.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/287
تـاريخ البيع -  ,142926500.0,28120000.0,171046500.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/288
تـاريخ البيع -  ,146460618.0,14980000.0,161440618.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/289
تـاريخ البيع -  ,156477640.0,40980000.0,197457640.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/290
تـاريخ البيع -  ,152546911.0,58420000.0,210966911.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/291
تـاريخ البيع -  ,136212276.0,15780000.0,151992276.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/292
تـاريخ البيع - ,143567874.0,30800000.0,174367874.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/293
تـاريخ البيع - ,143967400.0,20480000.0,164447400.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/294
تـاريخ البيع - ,135931200.0,36310000.0,172241200.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/295
تـاريخ البيع - ,103360618.0,42520000.0,145880618.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/296
تـاريخ البيع - ,80111900.0,20170000.0,100281900.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/297
تـاريخ البيع - ,111344033.0,34780000.0,146124033.0,علماً أن :,https://cbi.iq/currency_auction/view/298
تـاريخ البيع - ,116802440.0,23400000.0,140202440.0,علماً أن :,https://cbi.iq/currency_auction/view/299
تـاريخ البيع - ,140597160.0,33170000.0,173767160.0,علماً أن :,https://cbi.iq/currency_auction/view/300
تـاريخ البيع - ,144767130.0,36800000.0,177567130.0,علماً أن :,https://cbi.iq/currency_auction/view/301
تـاريخ البيع - ,161795403.0,61380000.0,223175403.0,علماً أن :,https://cbi.iq/currency_auction/view/302
تـاريخ البيع - ,161681873.0,41530000.0,203211873.0,علماً أن :,https://cbi.iq/currency_auction/view/303
تـاريخ البيع - ,151591804.0,23740000.0,175331804.0,علماً أن :,https://cbi.iq/currency_auction/view/304
تـاريخ البيع - ,112796500.0,37690000.0,150486500.0,علماً أن :,https://cbi.iq/currency_auction/view/305
تـاريخ البيع - ,126191273.0,45540000.0,173231273.0,علماً أن :,https://cbi.iq/currency_auction/view/306
تـاريخ البيع - ,135171082.0,53250000.0,190721082.0,علماً أن :,https://cbi.iq/currency_auction/view/307
تـاريخ البيع - ,144476489.0,33610000.0,178086489.0,علماً أن :,https://cbi.iq/currency_auction/view/308
تـاريخ البيع - ,156073296.0,47310000.0,203383296.0,علماً أن :,https://cbi.iq/currency_auction/view/309
تـاريخ البيع - ,144562906.0,45960000.0,190522906.0,علماً أن :,https://cbi.iq/currency_auction/view/310
تـاريخ البيع - ,146509274.0,54400000.0,200909274.0,علماً أن :,https://cbi.iq/currency_auction/view/311
تـاريخ البيع - ,139489470.0,33910000.0,173399470.0,علماً أن :,https://cbi.iq/currency_auction/view/312
تـاريخ البيع - ,134916450.0,31700000.0,166616450.0,علماً أن :,https://cbi.iq/currency_auction/view/313
تـاريخ البيع - ,134144498.0,41680000.0,175824498.0,علماً أن :,https://cbi.iq/currency_auction/view/314
تـاريخ البيع - ,141052231.0,45820000.0,186872231.0,علماً أن :,https://cbi.iq/currency_auction/view/315
تـاريخ البيع - ,128771948.0,47380000.0,176151948.0,علماً أن :,https://cbi.iq/currency_auction/view/316
تـاريخ البيع - ,113601000.0,41710000.0,155311000.0,علماً أن :,https://cbi.iq/currency_auction/view/317
تـاريخ البيع - ليوم الخميس 2018/6/7 والمنفذ يوم الاربعاء 2018/6/6 ,121015226.0,35260000.0,156275226.0,علماً أن :,https://cbi.iq/currency_auction/view/318
تـاريخ البيع - ليوم الاحد 2018/6/10 والمنفذ يوم الخميس 2018/6/7,117043050.0,41720000.0,158763050.0,علماً أن :,https://cbi.iq/currency_auction/view/319
تـاريخ البيع - ليوم الاثنين 2018/6/11 والمنفذ يوم الاحد 2018/6/10 ,117527000.0,43190000.0,160717000.0,علماً أن :,https://cbi.iq/currency_auction/view/320
تـاريخ البيع - ليوم الثلاثاء 2018/6/12 والمنفذ يوم الاثنين 2018/6/11 ,101209300.0,45170000.0,146379300.0,علماً أن :,https://cbi.iq/currency_auction/view/321
