date,total_for_foreign,total_cash,grand_total,exchange_rate,url
تـاريخ البيع - ليوم الأربعاء 2018/9/19 والمنفذ يوم الثلاثاء 2018/9/18  ,"190,058,455","35,900,000 
"," 225,958,455",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/394
تـاريخ البيع - ليوم الخميس 2018/9/20 والمنفذ يوم الأربعاء 2018/9/19  ,"166,793,767","31,800,000 
"," 198,593,767",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/395
تـاريخ البيع - ليوم الأحد 2018/9/23 والمنفذ يوم الأحد 2018/9/23  ,"175,348,374","32,900,000 
", ,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/396
تـاريخ البيع - ليوم الأثنين 2018/9/24 والمنفذ يوم الأحد 2018/9/23  ,"174,865,770","38,200,000 
"," 213,065,770",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/397
تـاريخ البيع - ليوم الثلاثاء 2018/9/25 والمنفذ يوم الأثنين 2018/9/24  ,"167,674,850"," 34,450,000 
"," 202,124,850",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/398
تـاريخ البيع - ليوم الأربعاء 2018/9/26 والمنفذ يوم الثلاثاء 2018/9/25  ,"138,577,250","33,650,000
","172,227,250",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/399
تـاريخ البيع - ليوم الخميس 2018/9/27 والمنفذ يوم الأربعاء 2018/9/26  ,"94,692,035","28,300,000
","122,992,035",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/400
تـاريخ البيع - ليوم الاحد 2018/9/30 والمنفذ يوم الخميس 2018/9/27  ,"160,179,318","29,950,000
","190,129,318",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/401
تـاريخ البيع - ليوم الاثنين 2018/10/1 والمنفذ يوم الأحد 2018/9/30  ,"126,238,475","37,050,000
","163,288,475",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/402
تـاريخ البيع - ليوم الثلاثاء 2018/10/2 والمنفذ يوم الأثنين 2018/10/1  ,"138,830,343","34,050,000
","172,880,343",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/403
تـاريخ البيع - ليوم الأربعاء 2018/10/3 والمنفذ يوم الثلاثاء 2018/10/2  ,"151,530,346","33,950,000
","185,480,346",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/404
تـاريخ البيع - ليوم الخميس 2018/10/4 والمنفذ يوم الأربعاء 2018/10/3  ,"155,554,621","32,800,000
","188,354,621",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/405
تـاريخ البيع - ليوم الأحد 2018/10/7 والمنفذ يوم الخميس 2018/10/4  ,"159,337,439","28,950,000",اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/406
تـاريخ البيع - ليوم الأثنين 2018/10/8 والمنفذ يوم الأحد 2018/10/7  ,"126,051,539","34,530,000",اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/407
تـاريخ البيع - ليوم الثلاثاء 2018/10/9 والمنفذ يوم الأثنين 2018/10/8  ,"140,642,278","31,710,000
","172,352,278",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/408
تـاريخ البيع - ليوم الأربعاء 2018/10/10 والمنفذ يوم الثلاثاء 2018/10/9  ,"135,205,546","30,870,000
","166,075,546",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/409
تـاريخ البيع - ليوم الخميس 2018/10/11 والمنفذ يوم الأربعاء 2018/10/10  ,"126,152,006","24,630,000
","150,782,006",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/410
تـاريخ البيع - ليوم الأحد 2018/10/14 والمنفذ يوم الخميس 2018/10/11  ,"125,367,000","29,400,000",اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/411
تـاريخ البيع - ليوم الأثنين 2018/10/15 والمنفذ يوم الأحد 2018/10/14  ,"147,243,893","35,490,000",اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/412
تـاريخ البيع - ليوم الثلاثاء 2018/10/16 والمنفذ يوم الأثنين 2018/10/15  ,"148,394,650","31,590,000",اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/413
تـاريخ البيع - ليوم الاربعاء 2018/10/17 والمنفذ يوم الثلاثاء 2018/10/16  ,"152,253,390","31,500,000",اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/414
تـاريخ البيع - ليوم الخميس 2018/10/18 والمنفذ يوم الاربعاء 2018/10/17  ,"148,049,360","24,600,000
","172,649,360",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/415
تـاريخ البيع - ليوم الأحد 2018/10/21 والمنفذ يوم الخميس 2018/10/18  ,"154,967,987","26,470,000
","181,437,987",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/416
تـاريخ البيع - ليوم الأثنين 2018/10/22 والمنفذ يوم الأحد 2018/10/21  ,"162,919,075","31,750,000",اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/417
تـاريخ البيع - ليوم الثلاثاء 2018/10/23  والمنفذ يوم الأثنين 2018/10/22  ,"144,357,915","28,190,000
","172,547,915",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/418
تـاريخ البيع - ليوم الأربعاء 2018/10/24  والمنفذ يوم الثلاثاء 2018/10/23  ,"156,030,888","28,030,000",اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/419
تـاريخ البيع - ليوم الخميس 2018/10/25  والمنفذ يوم الأربعاء 2018/10/24  ,"167,110,216","21,710,000
","188,820,216",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/420
تـاريخ البيع - ليوم الاحد 2018/10/28  والمنفذ يوم الخميس 2018/10/25  ,"161,345,702","26,540,000",اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/421
